hour,n_samples,cpc_auc,cpc_acc,km_auc,km_acc
33,191,0.7659010176651305,0.822132253711201,0.64722629268036,0.5287449392712551
34,192,0.7182291666666667,0.8020242914979757,0.6337222347444936,0.5260458839406208
35,192,0.7825892857142858,0.8178137651821862,0.6313543075927548,0.5365721997300945
36,192,0.815327380952381,0.8437246963562753,0.633599347512391,0.5417004048582996
37,190,0.7831293202764977,0.8421052631578947,0.6029916511944622,0.5315789473684212
38,189,0.7954325076804916,0.8466571834992888,0.6117066950352917,0.5338549075391181
39,187,0.818095238095238,0.8399715504978662,0.6067668484793722,0.5234708392603129
40,185,0.827910906298003,0.8594594594594595,0.6139488227529025,0.5459459459459459
41,184,0.7566487455197133,0.8423423423423424,0.6180084011409912,0.521921921921922
42,182,0.7413415258576548,0.8355855855855857,0.6635954211651429,0.5160660660660661
43,180,0.6922605363984674,0.7944444444444445,0.6580155291915037,0.5333333333333333
44,181,0.7761111111111111,0.8288288288288289,0.6564381390597578,0.540990990990991
45,181,0.6675779967159278,0.8124624624624625,0.6576898183696374,0.49159159159159155
46,181,0.6738368910782705,0.7953453453453454,0.6578068526478488,0.5357357357357359
47,176,0.7032488857612009,0.8238095238095239,0.6418186387145854,0.5342857142857144
48,174,0.7868607787942764,0.8450420168067228,0.689566829774652,0.5410084033613446
49,173,0.7948305184142622,0.8268907563025211,0.6743908722320778,0.544033613445378
50,174,0.7785127844241145,0.8623529411764705,0.71361784603449,0.6038655462184874
51,175,0.7774220032840722,0.8400000000000001,0.7029062496151123,0.5714285714285714
52,172,0.6893531550551255,0.813781512605042,0.7119918691741085,0.6159663865546218
53,172,0.7095032840722496,0.8255462184873948,0.7191810468035224,0.575966386554622
54,171,0.6740968801313629,0.8300840336134454,0.716695150121671,0.5843697478991596
55,171,0.7192939244663382,0.8361344537815125,0.70951881436481,0.584201680672269
56,167,0.6423500881834215,0.8144385026737968,0.7162381350535146,0.5445632798573975
57,165,0.6993827160493828,0.8303030303030303,0.7534683702389274,0.6242424242424243
58,165,0.7092592592592594,0.8,0.7393294772385777,0.6242424242424243
59,162,0.645042735042735,0.8092803030303031,0.7280037781722049,0.5736742424242424
60,160,0.685954415954416,0.80625,0.7631744957999753,0.55625
61,158,0.7082307692307692,0.8290322580645162,0.7705357164684412,0.6133064516129032
62,158,0.7067692307692307,0.8290322580645162,0.7869921220692013,0.6580645161290322
63,152,0.6016,0.7832258064516129,0.7606712627549999,0.5860215053763441
64,149,0.6826,0.8188505747126438,0.7687658505562014,0.5981609195402299
65,147,0.7091,0.8222988505747125,0.8023947451102116,0.6597701149425287
66,145,0.6841666666666667,0.8275862068965518,0.7875588415139498,0.5862068965517242
67,143,0.6476539855072463,0.825615763546798,0.815369447689107,0.6714285714285715
68,141,0.6132427536231885,0.8226600985221675,0.8323667191750861,0.6445812807881774
69,138,0.6397826086956522,0.8113756613756614,0.8377527385290193,0.688095238095238
70,136,0.6673122529644269,0.808994708994709,0.8252159095154263,0.6394179894179894
71,133,0.6216897233201581,0.8276353276353277,0.7689208168400908,0.556980056980057
72,128,0.6146103896103896,0.8436923076923076,0.7819301402373044,0.532
73,127,0.6351731601731603,0.8193846153846154,0.7679498741998743,0.6064615384615385
74,120,0.6244841269841269,0.8083333333333333,0.8229591204742779,0.575
75,118,0.7474999999999999,0.8565217391304347,0.8163880941899517,0.6108695652173914
76,118,0.7745833333333333,0.8478260869565217,0.8137695743655495,0.6112318840579711
77,116,0.6778508771929824,0.8365942028985508,0.7904459489598809,0.553623188405797
78,113,0.7109649122807018,0.8138339920948617,0.7847879665913722,0.6731225296442688
79,109,0.7291179337231968,0.8441558441558442,0.7918742915519784,0.6341991341991342
80,107,0.671320662768031,0.841125541125541,0.8265976380669363,0.6831168831168831
81,106,0.7337962962962962,0.8593073593073592,0.7679733354103103,0.6147186147186148
82,105,0.8615468409586056,0.8666666666666666,0.7886889978118048,0.5904761904761905
83,105,0.7799019607843137,0.8285714285714286,0.7566830573203123,0.5619047619047619
